mark,epirr_id,data_file_path
H3K9me3,IHECRE00000099.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000099.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000101.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000101.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000102.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000102.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000105.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000105.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000108.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000108.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000109.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000109.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000112.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000112.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000113.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000113.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000114.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000114.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000117.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000117.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000118.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000118.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000121.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000121.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000123.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000123.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000124.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000124.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000125.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000125.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000126.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000126.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000128.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000128.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000129.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000129.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000132.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000132.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000133.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000133.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000135.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000135.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000140.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000140.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000141.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000141.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000142.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000142.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000147.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000147.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000151.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000151.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000152.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000152.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000153.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000153.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000155.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000155.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000158.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000158.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000159.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000159.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000160.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000160.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000161.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000161.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000162.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000162.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000171.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000171.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000174.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000174.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000175.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000175.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000177.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000177.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000178.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000178.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000179.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000179.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000180.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000180.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000181.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000181.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000184.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000184.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000185.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000185.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000187.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000187.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000188.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000188.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000190.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000190.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000191.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000191.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000193.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000193.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000194.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000194.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000195.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000195.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000221.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000221.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000222.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000222.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000223.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000223.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000224.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000224.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000225.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000225.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000226.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000226.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000227.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000227.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000228.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000228.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000229.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000229.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000230.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000230.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000231.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000231.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000232.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000232.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000233.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000233.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000234.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000234.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000235.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000235.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000236.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000236.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000237.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000237.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000238.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000238.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000239.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000239.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000240.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000240.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000241.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000241.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000242.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000242.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000243.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000243.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000244.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000244.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000246.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000246.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000247.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000247.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000248.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000248.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000249.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000249.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000250.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000250.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000251.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000251.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000252.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000252.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000256.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000256.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000257.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000257.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000258.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000258.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000260.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000260.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000261.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000261.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000262.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000262.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000263.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000263.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000264.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000264.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000265.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000265.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000267.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000267.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000269.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000269.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000270.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000270.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000271.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000271.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000276.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000276.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000277.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000277.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000279.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000279.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000280.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000280.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000281.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000281.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000283.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000283.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000284.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000284.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000285.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000285.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000288.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000288.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000290.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000290.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000294.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000294.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000295.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000295.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000296.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000296.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000297.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000297.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000298.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000298.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000301.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000301.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000303.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000303.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000304.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000304.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000306.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000306.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000308.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000308.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000309.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000309.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000310.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000310.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000311.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000311.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000315.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000315.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000316.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000316.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000317.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000317.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000318.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000318.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000321.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000321.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000324.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000324.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000327.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000327.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000329.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000329.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000330.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000330.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000332.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000332.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000335.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000335.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000336.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000336.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000339.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000339.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000341.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000341.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000343.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000343.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000344.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000344.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000345.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000345.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000346.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000346.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000347.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000347.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000348.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000348.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000349.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000349.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000353.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000353.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000354.2,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000354.2_H3K9me3.pval.bw
H3K9me3,IHECRE00000642.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000642.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000648.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000648.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000649.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000649.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000663.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000663.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000665.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000665.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000666.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000666.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000675.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000675.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000676.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000676.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000683.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000683.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000701.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000701.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000702.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000702.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000704.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000704.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000709.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000709.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000718.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000718.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000726.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000726.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000727.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000727.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000728.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000728.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000729.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000729.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000732.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000732.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000734.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000734.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000738.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000738.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000740.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000740.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000741.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000741.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000743.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000743.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000753.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000753.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000756.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000756.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000772.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000772.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000773.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000773.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000774.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000774.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000775.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000775.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000783.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000783.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000784.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000784.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000785.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000785.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000795.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000795.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000800.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000800.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000803.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000803.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000807.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000807.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000808.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000808.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000810.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000810.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000813.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000813.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000821.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000821.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000828.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000828.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000831.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000831.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000844.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000844.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000845.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000845.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000864.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000864.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000865.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000865.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000866.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000866.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000867.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000867.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000868.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000868.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000871.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000871.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000881.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000881.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000882.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000882.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000886.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000886.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000887.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000887.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000889.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000889.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000891.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000891.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000913.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000913.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000915.1,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000915.1_H3K9me3.pval.bw
H3K9me3,IHECRE00000916.3,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000916.3_H3K9me3.pval.bw
H3K9me3,IHECRE00000924.7,incoming/ChIP-Seq_imputed/H3K9me3/impute_IHECRE00000924.7_H3K9me3.pval.bw
